ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Исаев Илья Георгиевич,Улица Марии Ульяновой,17,96,1999,,,,,
Тихонов Константин Артёмович,Улица Архитектора Власова,19,294,1996,,,,,
Петров Георгий Николаевич,Улица Панфёрова,23,152,1987,,,,,
Колесников Георгий Маркович,Улица Архитектора Власова,4,9,1964,,,,,
Григорьев Пётр Александрович,Улица Марии Ульяновой,2,114,1982,,,,,
Терентьева Арина Марковна,Улица Строителей,27,28,1980,,,,,
Васильева София Марковна,Проспект Вернадского,21,24,1974,,,,,
Соколов Михаил Романович,Нахимовский проспект,5,298,1989,,,,,
Рыбаков Фёдор Дмитриевич,Улица Академика Пилюгина,7,149,1979,,,,,
Островский Макар Глебович,Улица Архитектора Власова,11,283,1976,,,,,
Самсонова Милана Матвеевна,Проспект Вернадского,14,249,1962,,,,,
Белова Анастасия Ивановна,Ленинский проспект,30,162,1995,,,,,
Кукушкин Павел Львович,Улица Гарибальди,14,261,1962,,,,,
Константинов Александр Юрьевич,Улица Кравченко,4,208,1964,,,,,
Филиппова Надежда Ярославовна,Улица Строителей,19,23,1959,,,,,
Исаев Илья Георгиевич,Улица Крупской,12,26,1988,,,,,
Гордеева Диана Михайловна,Улица Академика Пилюгина,9,285,1962,,,,,
Карпова Арина Григорьевна,Улица Крупской,1,32,1978,,,,,
Пономарева Мирослава Григорьевна,Ленинский проспект,4,98,2001,,,,,
Попов Леонид Макарович,Улица Кравченко,14,225,1957,,,,,
Голиков Кирилл Маркович,Улица Строителей,4,273,1997,,,,,
Калинин Даниил Артёмович,Улица Строителей,13,124,1981,,,,,
Павлов Лев Александрович,Улица Панфёрова,1,104,2000,,,,,
Белова София Львовна,Улица Архитектора Власова,30,98,1992,,,,,
Сазонова Анастасия Александровна,Улица Крупской,8,256,1985,,,,,
Овчинникова Ольга Ильинична,Улица Кравченко,28,197,1978,,,,,
Гордеева Диана Михайловна,Улица Крупской,1,10,1982,,,,,
Васильева София Марковна,Улица Крупской,8,224,1964,,,,,
Рыбаков Фёдор Дмитриевич,Нахимовский проспект,28,112,1975,,,,,
Соколов Михаил Романович,Улица Марии Ульяновой,2,242,1975,,,,,
Петровская Анастасия Макаровна,Улица Вавилова,4,28,1960,,,,,
Левин Максим Богданович,Улица Панфёрова,10,271,1972,,,,,
Рыбаков Фёдор Дмитриевич,Улица Архитектора Власова,18,288,1964,,,,,
Балашова Анна Савельевна,Улица Панфёрова,20,146,1983,,,,,
Ежова Ксения Георгиевна,Улица Вавилова,7,244,2004,,,,,
Осипов Александр Тимофеевич,Проспект Вернадского,9,270,1999,,,,,
Голиков Кирилл Маркович,Улица Строителей,27,164,1956,,,,,
Волков Кирилл Маркович,Улица Гарибальди,9,76,2002,,,,,
Грачев Платон Русланович,Улица Вавилова,28,197,1951,,,,,
Крючков Вячеслав Андреевич,Улица Панфёрова,22,170,1985,,,,,
Громова Кира Антоновна,Ленинский проспект,24,6,2001,,,,,
Елизарова Антонина Игоревна,Улица Гарибальди,28,297,1977,,,,,
Терентьева Арина Марковна,Проспект Вернадского,10,78,2001,,,,,
Козлов Иван Михайлович,Улица Архитектора Власова,12,92,2005,,,,,
Васильева София Марковна,Улица Панфёрова,14,249,1988,,,,,
Волков Кирилл Маркович,Проспект Вернадского,10,67,1954,,,,,
Сергеев Гордей Ярославович,Улица Гарибальди,30,136,1995,,,,,
Смирнова Полина Максимовна,Улица Панфёрова,28,64,1980,,,,,
Александрова Василиса Ивановна,Улица Архитектора Власова,28,273,1976,,,,,
