ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Васильева София Марковна,Улица Академика Пилюгина,21,150,1992,,,,,
Латышев Роман Михайлович,Проспект Вернадского,25,116,2000,,,,,
Колесников Георгий Маркович,Проспект Вернадского,19,186,1989,,,,,
Коровина Екатерина Юрьевна,Улица Кравченко,24,33,1978,,,,,
Островский Макар Глебович,Улица Вавилова,26,79,2002,,,,,
Васильев Кирилл Ильич,Улица Вавилова,2,283,1954,,,,,
Миронов Иван Никитич,Улица Строителей,15,206,2003,,,,,
Карташов Марк Владимирович,Улица Крупской,24,35,1978,,,,,
Серебрякова Дарья Георгиевна,Улица Панфёрова,8,112,1962,,,,,
Суворов Макар Александрович,Улица Гарибальди,19,267,1958,,,,,
Павлов Лев Александрович,Улица Гарибальди,4,55,1950,,,,,
Дорофеева Анна Фёдоровна,Улица Гарибальди,21,297,1968,,,,,
Тихонова Мария Фёдоровна,Улица Панфёрова,8,112,1964,,,,,
Новикова София Елисеевна,Улица Марии Ульяновой,16,255,1961,,,,,
Егоров Глеб Семёнович,Нахимовский проспект,11,225,1997,,,,,
Попов Леонид Макарович,Проспект Вернадского,6,187,1979,,,,,
Осипов Вадим Борисович,Улица Гарибальди,4,180,1992,,,,,
Наумов Артём Константинович,Улица Кравченко,21,189,1950,,,,,
Карпов Григорий Иванович,Проспект Вернадского,17,149,1970,,,,,
Кожевников Иван Евгеньевич,Улица Гарибальди,22,80,1953,,,,,
Кудрявцева Анна Тимофеевна,Улица Крупской,30,222,1982,,,,,
Климова Екатерина Михайловна,Улица Гарибальди,12,128,2001,,,,,
Калинин Даниил Артёмович,Улица Панфёрова,6,77,1982,,,,,
Лебедева Василиса Андреевна,Ленинский проспект,20,85,1954,,,,,
Васильев Кирилл Ильич,Улица Марии Ульяновой,7,77,1988,,,,,
Тарасова Арина Глебовна,Улица Вавилова,6,135,1995,,,,,
Сергеев Гордей Ярославович,Нахимовский проспект,18,54,1982,,,,,
Баранова Василиса Александровна,Улица Вавилова,29,183,1991,,,,,
Васильева София Николаевна,Улица Архитектора Власова,9,160,2003,,,,,
Гришина Кира Артемьевна,Улица Академика Пилюгина,27,122,1987,,,,,
Данилова Диана Тимуровна,Улица Строителей,29,43,1956,,,,,
Баранова Майя Михайловна,Проспект Вернадского,8,2,1970,,,,,
Астахова София Ильинична,Проспект Вернадского,2,149,1997,,,,,
Васильева София Николаевна,Улица Гарибальди,13,51,1955,,,,,
Скворцов Максим Мирославович,Нахимовский проспект,14,84,1998,,,,,
Иванова Татьяна Юрьевна,Ленинский проспект,15,208,1996,,,,,
Филиппова Надежда Ярославовна,Улица Крупской,5,250,1961,,,,,
Соколов Лев Владиславович,Улица Панфёрова,12,11,1961,,,,,
Кудрявцева Анна Тимофеевна,Улица Строителей,15,134,1978,,,,,
Андреева Ева Андреевна,Улица Академика Пилюгина,19,269,1956,,,,,
Филиппова Алиса Артёмовна,Улица Академика Пилюгина,6,174,1963,,,,,
Фомин Артём Андреевич,Улица Академика Пилюгина,24,72,1959,,,,,
Фомин Артём Андреевич,Улица Крупской,15,50,1958,,,,,
Соколов Михаил Романович,Улица Академика Пилюгина,1,179,2002,,,,,
Иванов Дмитрий Ярославович,Улица Архитектора Власова,27,25,2004,,,,,
Волков Кирилл Маркович,Улица Вавилова,11,212,1978,,,,,
Миронов Иван Никитич,Ленинский проспект,8,271,1984,,,,,
Воронин Сергей Дмитриевич,Улица Крупской,27,23,1974,,,,,
Алексеев Матвей Яковлевич,Улица Академика Пилюгина,14,212,1978,,,,,
Шестаков Андрей Львович,Нахимовский проспект,16,203,1962,,,,,
Филиппова Алиса Артёмовна,Улица Кравченко,11,292,1959,,,,,
Гришина Кира Артемьевна,Проспект Вернадского,13,238,1958,,,,,
Филимонова Анна Владимировна,Нахимовский проспект,23,255,1960,,,,,
Кукушкин Павел Львович,Проспект Вернадского,23,129,1992,,,,,
Матвеева Ева Андреевна,Улица Вавилова,30,171,1989,,,,,
